"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.346739592E1,8.109835510E0,-9.015751648E-1,3.680396576E0,8.951401496E0
4.347734592E1,8.053402863E0,-8.987310791E-1,3.713328094E0,8.913687271E0
4.348729492E1,8.095615082E0,-9.096583557E-1,3.669020233E0,8.934661233E0
4.349724492E1,8.257278900E0,-9.559121704E-1,3.573668518E0,9.048067727E0
4.350719392E1,8.521030426E0,-1.019529877E0,3.489244080E0,9.264028548E0
4.351714392E1,8.787176971E0,-1.033899994E0,3.413501587E0,9.483428779E0
4.352709292E1,8.962163086E0,-9.753717041E-1,3.345243530E0,9.615735615E0
4.353704292E1,9.060807953E0,-8.770262146E-1,3.292702789E0,9.680356781E0
4.354699192E1,9.101972351E0,-7.780819702E-1,3.336262207E0,9.725325586E0
4.355694192E1,9.184750214E0,-7.441026306E-1,3.472329254E0,9.847354754E0
4.356689092E1,9.321116638E0,-7.241940308E-1,3.516786804E0,9.988766781E0
4.357684092E1,9.428892517E0,-6.926097107E-1,3.489992523E0,1.007788520E1
4.358678992E1,9.567653961E0,-8.003855896E-1,3.506458282E0,1.022134380E1
4.359673992E1,9.821825409E0,-1.172960815E0,3.709585876E0,1.056433239E1
4.360668892E1,1.005668701E1,-1.678160248E0,3.990401917E0,1.094881194E1
4.361663892E1,1.010578491E1,-2.048340454E0,4.128414917E0,1.110704268E1
4.362658792E1,1.024768982E1,-1.514849854E0,3.893403625E0,1.106654908E1
4.363653792E1,1.021595581E1,-1.124761047E0,4.217330017E0,1.110930749E1
4.364648692E1,1.005354355E1,-1.144220581E0,4.803511047E0,1.120074538E1
4.365643692E1,1.004815475E1,-1.576970673E0,5.418582001E0,1.152446447E1
4.366638592E1,1.021775208E1,-2.057172089E0,5.617368622E0,1.184015391E1
4.367633592E1,1.054392380E1,-2.261048126E0,5.348527679E0,1.203716811E1
4.368628492E1,1.076411591E1,-2.290237427E0,5.133724365E0,1.214357874E1
4.369623500E1,1.066726730E1,-2.313439178E0,5.265151062E0,1.211876265E1
4.370618400E1,1.035052597E1,-2.356699219E0,5.445226593E0,1.193054532E1
4.371613400E1,9.912836151E0,-2.348616028E0,5.226381683E0,1.144968922E1
4.372608300E1,9.543105011E0,-2.226919098E0,4.909790039E0,1.096065966E1
4.373603300E1,9.189839630E0,-2.076332245E0,4.614454193E0,1.049082911E1
4.374598200E1,8.801547089E0,-1.970801697E0,4.263434143E0,9.976380164E0
4.375593200E1,8.338110809E0,-1.922452240E0,3.860023041E0,9.387208976E0
4.376588100E1,7.896379395E0,-1.977687378E0,3.545377350E0,8.878837506E0
4.377583100E1,7.570057983E0,-2.152673492E0,3.396137695E0,8.571670332E0
4.378578100E1,7.427254944E0,-2.361189880E0,3.310964813E0,8.467692817E0
4.379573000E1,7.466174011E0,-2.528691559E0,3.121458893E0,8.478298236E0
4.380568000E1,7.623646545E0,-2.645299072E0,2.895279236E0,8.573227845E0
4.381562900E1,7.787705383E0,-2.760559387E0,2.775228882E0,8.716130943E0
4.382557900E1,7.893385620E0,-2.844235382E0,2.757116547E0,8.831585538E0
4.383552800E1,7.932454376E0,-2.866089935E0,2.856509857E0,8.904939782E0
4.384547800E1,7.939789124E0,-2.841540985E0,3.003055115E0,8.951700761E0
4.385542700E1,7.943830719E0,-2.775378571E0,3.200644226E0,9.002849336E0
4.386537700E1,7.905660095E0,-2.706821136E0,3.332070923E0,8.996056850E0
4.387532600E1,7.861202545E0,-2.665656738E0,3.405119019E0,8.972127219E0
4.388527600E1,7.882907410E0,-2.643203430E0,3.434008942E0,8.995508380E0
4.389522500E1,7.965086517E0,-2.636018372E0,3.422482910E0,9.061158058E0
4.390517500E1,8.110284576E0,-2.643951874E0,3.373085632E0,9.173053151E0
4.391512400E1,8.167615356E0,-2.567460938E0,3.360212402E0,9.197435711E0
4.392507400E1,8.119265900E0,-2.386337585E0,3.410657501E0,9.124125734E0
4.393502300E1,8.141419830E0,-2.123783569E0,3.454067230E0,9.095259971E0
4.394497300E1,8.203091583E0,-1.776505737E0,3.478765869E0,9.085620294E0
4.395492200E1,8.194709015E0,-1.515897675E0,3.534150696E0,9.052150172E0
4.396487200E1,8.219407654E0,-1.426832886E0,3.541335754E0,9.062867824E0
4.397482100E1,8.446934509E0,-1.402283936E0,3.421435089E0,9.220809124E0
4.398477100E1,8.760831757E0,-1.295555878E0,3.295397186E0,9.449353455E0
4.399472000E1,8.964558105E0,-1.163979492E0,3.307971039E0,9.626049173E0
4.400467000E1,9.002129974E0,-1.052611084E0,3.409909058E0,9.683688035E0
4.401461900E1,8.976682892E0,-8.755293274E-1,3.491190033E0,9.671390551E0
4.402456900E1,8.905730438E0,-6.409671021E-1,3.469335480E0,9.579100278E0
4.403451800E1,8.868008881E0,-4.402345276E-1,3.523971863E0,9.552683688E0
4.404446800E1,8.891060944E0,-3.258723450E-1,3.630550232E0,9.609269092E0
4.405441700E1,8.966653748E0,-2.754272461E-1,3.655997314E0,9.687262563E0
4.406436700E1,9.040300598E0,-2.303709412E-1,3.632795563E0,9.745630266E0
4.407431600E1,9.057215424E0,-1.770817566E-1,3.579805756E0,9.740611810E0
4.408426600E1,9.070238342E0,-1.146615601E-1,3.532055054E0,9.734360984E0
4.409421500E1,9.047186279E0,1.496887207E-3,3.520828400E0,9.708131356E0
4.410416500E1,8.966504059E0,1.404080200E-1,3.504512329E0,9.628058793E0
4.411411400E1,8.861272888E0,2.523751831E-1,3.489543457E0,9.526949353E0
4.412406400E1,8.757688293E0,3.385958862E-1,3.526366882E0,9.447063819E0
4.413401400E1,8.663384399E0,4.366419983E-1,3.564088440E0,9.378038809E0
4.414396300E1,8.580756226E0,5.010081482E-1,3.575015717E0,9.309195666E0
4.415391300E1,8.565787354E0,4.423301697E-1,3.594624939E0,9.299983732E0
4.416386200E1,8.668773193E0,2.231858826E-1,3.629352722E0,9.400512848E0
4.417381200E1,8.587192841E0,1.672023010E-1,3.678001556E0,9.343207851E0
4.418376100E1,8.478967896E0,3.134481812E-1,3.405268707E0,9.142592701E0
4.419371100E1,8.450227661E0,3.824546814E-1,3.187022552E0,9.039343552E0
4.420366000E1,8.418044586E0,3.459306335E-1,3.358266449E0,9.069790306E0
4.421361000E1,8.533005524E0,3.836521912E-1,3.674858093E0,9.298599587E0
4.422355900E1,8.625812531E0,5.176235962E-1,3.955374756E0,9.503555411E0
4.423350900E1,8.620723114E0,5.679190063E-1,4.235592041E0,9.621831372E0
4.424345800E1,8.695866852E0,5.357359314E-1,4.405638428E0,9.762928006E0
4.425340800E1,8.834328918E0,5.424719238E-1,4.355941772E0,9.864779367E0
4.426335700E1,8.950487366E0,6.012995911E-1,4.224066010E0,9.915418243E0
4.427330700E1,9.001231842E0,6.051914978E-1,4.091142426E0,9.905850684E0
4.428325600E1,8.982371063E0,5.081932068E-1,3.929029541E0,9.817256408E0
4.429320600E1,8.900641022E0,4.674778748E-1,3.732188873E0,9.662772891E0
4.430315500E1,8.820856934E0,4.787045288E-1,3.527115326E0,9.511951303E0
4.431310500E1,8.772357788E0,4.572990417E-1,3.387755127E0,9.414896089E0
4.432305400E1,8.713230743E0,3.743714905E-1,3.371738434E0,9.350356360E0
4.433300400E1,8.631500702E0,3.100053406E-1,3.345243530E0,9.262265487E0
4.434295300E1,8.511749725E0,2.971321106E-1,3.330124969E0,9.144829314E0
4.435290300E1,8.397237854E0,2.878514099E-1,3.366349640E0,9.051451370E0
4.436285200E1,8.392597504E0,2.044747925E-1,3.460503845E0,9.080340834E0
4.437280200E1,8.507109375E0,1.598675537E-1,3.518583069E0,9.207436905E0
4.438275100E1,8.671467590E0,1.353186035E-1,3.500770111E0,9.352435654E0
4.439270100E1,8.764723663E0,1.017883301E-1,3.468137970E0,9.426490478E0
4.440265000E1,8.782237244E0,7.259902954E-2,3.441044312E0,9.432589654E0
4.441260000E1,8.776698761E0,2.874023438E-2,3.409609680E0,9.415768971E0
4.442254900E1,8.736582184E0,3.083587646E-2,3.320395203E0,9.346327803E0
4.443249900E1,8.765322418E0,-1.511856079E-2,3.242706757E0,9.345921719E0
4.444244800E1,8.998836823E0,-3.456312561E-1,3.445984039E0,9.642267945E0
4.445239800E1,9.388925629E0,-8.714877319E-1,3.782633972E0,1.015971137E1
4.446234700E1,9.948462067E0,-1.423689423E0,4.065994720E0,1.084117623E1
4.447229700E1,1.056143738E1,-1.902393951E0,4.313130798E0,1.156573212E1
4.448224600E1,1.104163879E1,-2.093995514E0,4.405638428E0,1.207113310E1
4.449219600E1,1.130883316E1,-1.932182007E0,4.345313873E0,1.226803927E1
4.450214500E1,1.139864639E1,-1.569037170E0,4.429888000E0,1.232943328E1
4.451209500E1,1.133383118E1,-1.284628601E0,4.718487854E0,1.234382953E1
4.452204500E1,1.114237930E1,-1.079704742E0,5.128335571E0,1.231333442E1
4.453199400E1,1.073926758E1,-8.228388977E-1,5.383854218E0,1.204137941E1
4.454194400E1,1.023287064E1,-8.381071472E-1,5.111720123E0,1.146925227E1
4.455189300E1,9.971963196E0,-5.834866333E-1,5.091811523E0,1.121191559E1
4.456184300E1,9.924062805E0,1.573228455E-1,5.378315735E0,1.128884641E1
4.457179200E1,9.726623383E0,4.424798584E-1,5.019811249E0,1.095451942E1
4.458174200E1,9.532776489E0,2.146536255E-1,4.534071350E0,1.055830037E1
4.459169100E1,9.387428741E0,-3.275189209E-1,4.548441467E0,1.043644608E1
4.460164100E1,9.396859131E0,-7.765850830E-1,4.744384003E0,1.055524635E1
4.461159000E1,9.480684814E0,-9.915380859E-1,4.668342133E0,1.061413918E1
4.462154000E1,9.512568512E0,-1.095272369E0,4.486320648E0,1.057429214E1
4.463148900E1,9.455986176E0,-1.234333191E0,4.476740570E0,1.053472634E1
4.464143900E1,9.323811035E0,-1.391057281E0,4.567751312E0,1.047534461E1
4.465138800E1,9.243877258E0,-1.542991333E0,4.641547852E0,1.045820517E1
4.466133800E1,9.235943756E0,-1.696422272E0,4.678670654E0,1.049144722E1
4.467128700E1,9.267228699E0,-1.817670135E0,4.782404938E0,1.058569079E1
4.468123700E1,9.342372437E0,-1.925146637E0,4.950056305E0,1.074658875E1
4.469118562E1,9.297016754E0,-1.965562592E0,5.028193817E0,1.075084601E1
4.470113563E1,9.149872742E0,-1.920506287E0,4.985831909E0,1.059561397E1
4.471108462E1,8.981323242E0,-1.893861694E0,5.091811523E0,1.049654343E1
4.472103462E1,8.729995880E0,-1.832788696E0,5.194647675E0,1.032261144E1
4.473098362E1,8.507259064E0,-1.754351807E0,5.128485260E0,1.008724780E1
4.474093362E1,8.298293610E0,-1.691931610E0,5.049748993E0,9.860237030E0
4.475088262E1,8.202792206E0,-1.653461609E0,5.034929810E0,9.765769476E0
4.476083262E1,8.176446991E0,-1.611099701E0,4.974156189E0,9.705264419E0
4.477078163E1,8.141120453E0,-1.570683746E0,4.906496887E0,9.634241089E0
4.478073162E1,8.067323914E0,-1.538800049E0,4.884193268E0,9.555363133E0
4.479068062E1,7.961194611E0,-1.511856079E0,4.779411163E0,9.407927482E0
4.480063063E1,7.857610016E0,-1.483415222E0,4.612508240E0,9.231348122E0
4.481057963E1,7.792046356E0,-1.471889191E0,4.479135590E0,9.107420043E0
4.482052962E1,7.765551453E0,-1.491199036E0,4.323609009E0,9.012272676E0
4.483047862E1,7.691156158E0,-1.527573395E0,4.186494141E0,8.888987384E0
4.484042863E1,7.600594482E0,-1.566941528E0,4.163891144E0,8.806947922E0
4.485037762E1,7.521558838E0,-1.613195343E0,4.224365387E0,8.776189919E0
4.486032762E1,7.537575531E0,-1.656605072E0,4.316573639E0,8.842634971E0
4.487027662E1,7.657925262E0,-1.717977448E0,4.407285004E0,9.001079210E0
4.488022662E1,7.789801025E0,-1.792821808E0,4.449497223E0,9.148400712E0
4.489017662E1,7.965086517E0,-1.907782745E0,4.529580688E0,9.359451877E0
4.490012562E1,8.181835785E0,-2.047442322E0,4.718936920E0,9.664513569E0
4.491007562E1,8.373886414E0,-2.145638123E0,4.887486420E0,9.930420944E0
4.492002462E1,8.501570892E0,-2.228116608E0,5.036576385E0,1.012957615E1
4.492997463E1,8.455616455E0,-2.333796844E0,5.196893005E0,1.019567331E1
4.493992363E1,8.296647034E0,-2.414179688E0,5.312003632E0,1.014297778E1
4.494987362E1,8.110583954E0,-2.457439728E0,5.330115967E0,1.001152927E1
4.495982262E1,7.944429474E0,-2.511627045E0,5.297334137E0,9.873397543E0
4.496977263E1,7.813751221E0,-2.586471405E0,5.188510437E0,9.729603436E0
4.497972163E1,7.692802734E0,-2.632725220E0,4.989274750E0,9.539565950E0
4.498967162E1,7.511529694E0,-2.649340668E0,4.800217896E0,9.299686885E0
4.499962062E1,7.321724396E0,-2.650538177E0,4.640200653E0,9.064461532E0
4.500957062E1,7.108567657E0,-2.575544128E0,4.507875824E0,8.802619277E0
4.501951962E1,7.006330261E0,-2.473905487E0,4.392465820E0,8.631490490E0
4.502946962E1,6.954987030E0,-2.352058868E0,4.218078461E0,8.467361538E0
4.503941862E1,6.886579285E0,-2.238594818E0,4.010609894E0,8.277757711E0
4.504936862E1,6.932084656E0,-2.116598511E0,3.947890320E0,8.253461389E0
4.505931762E1,7.062762909E0,-2.007325745E0,3.998335419E0,8.360542008E0
4.506926763E1,7.191345520E0,-1.848955078E0,4.011807404E0,8.439708758E0
4.507921663E1,7.371421051E0,-1.714534607E0,4.120930481E0,8.617397824E0
4.508916662E1,7.680528259E0,-1.682351532E0,4.377197571E0,8.998926580E0
4.509911562E1,7.960895233E0,-1.652713165E0,4.640050964E0,9.361484213E0
4.510906563E1,8.109386444E0,-1.508712616E0,4.831053772E0,9.559154921E0
4.511901463E1,8.150999908E0,-1.321152649E0,4.965623932E0,9.635437969E0
4.512896462E1,8.186027069E0,-1.156495056E0,5.087620239E0,9.707337415E0
4.513891362E1,8.234226837E0,-9.943821716E-1,5.224585419E0,9.802427266E0
4.514886362E1,8.368796997E0,-8.928932190E-1,5.292993164E0,9.942323577E0
4.515881262E1,8.618028717E0,-7.372169495E-1,5.291795654E0,1.013987224E1
4.516876262E1,8.794661407E0,-4.962181091E-1,5.221741333E0,1.024006271E1
4.517871162E1,8.834478607E0,-2.418969727E-1,5.165608063E0,1.023670030E1
4.518866162E1,8.804241486E0,-6.735992432E-3,5.227429504E0,1.023917637E1
4.519861062E1,8.829389191E0,1.188528442E-1,5.413342896E0,1.035743794E1
4.520856063E1,9.106762390E0,4.176315308E-2,5.608237610E0,1.069519492E1
4.521850963E1,9.640252991E0,-2.426454163E-1,5.806575165E0,1.125653897E1
4.522845962E1,1.023601410E1,-7.288343811E-1,6.040388947E0,1.190770687E1
4.523840862E1,1.098415833E1,-1.236877899E0,6.409371643E0,1.277738807E1
4.524835863E1,1.164368683E1,-1.641636200E0,6.724167023E0,1.354565740E1
4.525830862E1,1.236279144E1,-2.147434387E0,6.987319794E0,1.436219776E1
4.526825762E1,1.305570053E1,-2.707419891E0,7.235204315E0,1.517002374E1
4.527820763E1,1.352677094E1,-3.021167450E0,7.454797668E0,1.573769338E1
4.528815662E1,1.369367386E1,-2.984493713E0,7.442373505E0,1.586861147E1
4.529810662E1,1.350237167E1,-2.658621368E0,7.096293182E0,1.548352949E1
4.530805562E1,1.302037399E1,-2.237996063E0,6.630461884E0,1.478180605E1
4.531800562E1,1.234153564E1,-1.879192200E0,6.102958832E0,1.389571775E1
4.532795462E1,1.159698395E1,-1.536105652E0,5.414091339E0,1.289038565E1
4.533790462E1,1.062266006E1,-1.055155792E0,4.742737427E0,1.168108809E1
4.534785363E1,9.663454742E0,-5.053491211E-1,4.043990479E0,1.048768775E1
4.535780362E1,8.754395142E0,-1.454974365E-1,3.455414429E0,9.412783471E0
4.536775262E1,7.927215271E0,-8.083190918E-3,3.098855896E0,8.511387381E0
4.537770263E1,7.370223541E0,-8.562194824E-2,2.942281494E0,7.936280398E0
4.538765163E1,7.093449097E0,-3.170407104E-1,2.782413940E0,7.626228572E0
4.539760162E1,7.116201782E0,-6.246510315E-1,2.557731171E0,7.587654806E0
4.540755062E1,7.423512726E0,-1.019829254E0,2.273921356E0,7.830664801E0
4.541750063E1,7.802823944E0,-1.462309113E0,1.958078156E0,8.176581162E0
4.542744963E1,8.217312012E0,-1.810485077E0,1.736538849E0,8.591719274E0
4.543739962E1,8.597521362E0,-2.094294891E0,1.604663086E0,8.993241256E0
4.544734862E1,8.834029541E0,-2.351160736E0,1.485510864E0,9.261467339E0
4.545729862E1,8.778644714E0,-2.598296814E0,1.503623199E0,9.277749300E0
4.546724762E1,8.541837158E0,-2.816093903E0,1.611848145E0,9.137364026E0
4.547719762E1,8.315358124E0,-2.907404022E0,1.697619781E0,8.971069713E0
4.548714663E1,8.197403412E0,-2.852019196E0,1.769769745E0,8.857963713E0
4.549709662E1,8.215515747E0,-2.775378571E0,1.867666168E0,8.870490523E0
4.550704562E1,8.335566101E0,-2.776875458E0,1.948797455E0,8.999472821E0
4.551699563E1,8.482410736E0,-2.784958649E0,1.963317261E0,9.141219899E0
4.552694463E1,8.559350739E0,-2.729873199E0,1.933529205E0,9.189843739E0
4.553689462E1,8.514743500E0,-2.603685608E0,1.832788696E0,9.090607791E0
4.554684362E1,8.406668243E0,-2.480042725E0,1.725910950E0,8.933165815E0
4.555679363E1,8.288563843E0,-2.363285522E0,1.667831726E0,8.778785320E0
4.556674263E1,8.143066406E0,-2.272125092E0,1.652713165E0,8.614147882E0
4.557669262E1,8.044720917E0,-2.234253845E0,1.647923126E0,8.510292328E0
4.558664162E1,8.046816559E0,-2.194736023E0,1.619781647E0,8.496576694E0
4.559659162E1,8.102949829E0,-2.161654816E0,1.592388611E0,8.536172969E0
4.560654062E1,8.171507263E0,-2.155068512E0,1.491199036E0,8.581464083E0
4.561649062E1,8.283175049E0,-2.150128784E0,1.377136230E0,8.667787888E0
4.562644062E1,8.426427155E0,-2.076781311E0,1.363514557E0,8.785036548E0
4.563638962E1,8.614735565E0,-1.970502319E0,1.444346466E0,8.954478486E0
4.564633963E1,8.805438995E0,-1.844763794E0,1.511407013E0,9.122678363E0
4.565628863E1,8.895701294E0,-1.729353790E0,1.524729309E0,9.189611826E0
4.566623862E1,8.966204681E0,-1.653910675E0,1.529219971E0,9.244823450E0
4.567618762E1,9.037456512E0,-1.526974640E0,1.478176117E0,9.283979556E0
4.568613763E1,9.110803986E0,-1.327738953E0,1.416055298E0,9.315302067E0
4.569608700E1,9.158255310E0,-1.116378479E0,1.492246857E0,9.345947887E0
4.570603700E1,9.084907837E0,-9.446855164E-1,1.795366516E0,9.308669188E0
4.571598600E1,8.936266937E0,-8.201445007E-1,2.303709412E0,9.264803335E0
4.572593600E1,8.796906738E0,-6.774911499E-1,2.782264252E0,9.251246229E0
4.573588500E1,8.742270355E0,-4.884342957E-1,2.976410522E0,9.247966188E0
4.574583500E1,8.764424286E0,-2.851570129E-1,2.957549744E0,9.254379940E0
4.575578400E1,8.973389740E0,-1.814227295E-1,2.907404022E0,9.434385819E0
4.576573400E1,9.172775116E0,-1.398092651E-1,2.929857330E0,9.630338205E0
4.577568300E1,9.244176636E0,-1.152603149E-1,3.112028503E0,9.754630081E0
4.578563300E1,9.152866516E0,-2.035766602E-1,3.099604340E0,9.665606860E0
4.579558200E1,8.953181763E0,-2.463876343E-1,3.167712708E0,9.500240752E0
4.580553200E1,8.736133118E0,-2.842588806E-1,3.141666870E0,9.288212728E0
4.581548100E1,8.573421478E0,-3.034190369E-1,3.067421265E0,9.110691092E0
4.582543100E1,8.542884979E0,-3.260220337E-1,2.931204529E0,9.037650919E0
4.583538000E1,8.597221985E0,-3.270698547E-1,2.690804443E0,9.014412299E0
4.584533000E1,8.768465881E0,-2.264790344E-1,2.420765991E0,9.099307372E0
4.585527900E1,8.961863708E0,-5.523513794E-2,2.153122559E0,9.217048812E0
4.586522900E1,9.108259277E0,3.293151855E-2,2.060914307E0,9.338567306E0
4.587517800E1,9.108109589E0,1.841171265E-2,2.133513336E0,9.354671476E0
4.588512800E1,9.108408966E0,4.161346436E-2,2.311642914E0,9.397262289E0
4.589507700E1,9.098080444E0,1.221459961E-1,2.436632996E0,9.419509954E0
4.590502700E1,9.080866241E0,1.965412903E-1,2.491868134E0,9.418607486E0
4.591497600E1,9.101373596E0,2.070195007E-1,2.496807861E0,9.439910376E0
4.592492600E1,9.126820679E0,2.406994629E-1,2.494113464E0,9.464533475E0
4.593487500E1,9.225016479E0,3.098556519E-1,2.573897552E0,9.582373828E0
4.594482500E1,9.319769440E0,4.302053833E-1,2.702031097E0,9.713091739E0
4.595477400E1,9.297465820E0,5.421725464E-1,2.799478455E0,9.724911381E0
4.596472400E1,9.175768890E0,6.168672180E-1,2.896776123E0,9.641917434E0
4.597467300E1,9.008117523E0,5.951623535E-1,2.986589355E0,9.508949233E0
4.598462300E1,8.903934174E0,5.281018066E-1,3.068169708E0,9.432528857E0
4.599457300E1,8.927884369E0,3.968247986E-1,3.154989166E0,9.477264683E0
4.600452200E1,8.986412659E0,2.195933533E-1,3.216062164E0,9.547088015E0
4.601447200E1,9.058562622E0,2.559677124E-2,3.238665161E0,9.620143658E0
4.602442100E1,9.143885193E0,-2.642005920E-1,3.295846252E0,9.723324580E0
4.603437100E1,9.253307648E0,-6.927593994E-1,3.453767853E0,9.901117633E0
4.604432000E1,9.367520142E0,-1.122815094E0,3.639232178E0,1.011212926E1
4.605427000E1,9.555978241E0,-1.446741486E0,3.766916656E0,1.037301510E1
4.606421900E1,9.823471985E0,-1.703906708E0,3.911815338E0,1.071009800E1
4.607416900E1,1.015368530E1,-2.031126251E0,4.144281921E0,1.115337939E1
4.608411800E1,1.067834427E1,-2.392175446E0,4.335434418E0,1.177053658E1
4.609406800E1,1.129865433E1,-2.616858215E0,4.451892242E0,1.242283708E1
4.610401700E1,1.164009430E1,-2.524949341E0,4.496649170E0,1.273134000E1
4.611396700E1,1.170565796E1,-2.217039642E0,4.380191345E0,1.269345380E1
4.612391600E1,1.162108383E1,-1.890269165E0,4.231849823E0,1.251124534E1
4.613386600E1,1.142693756E1,-1.570384369E0,4.154760132E0,1.225981406E1
4.614381500E1,1.123174347E1,-1.292262726E0,4.149371338E0,1.204322576E1
4.615376500E1,1.103804626E1,-1.014290771E0,4.230352936E0,1.186436417E1
4.616371400E1,1.082728455E1,-7.545808411E-1,4.389322357E0,1.170750331E1
4.617366400E1,1.057431061E1,-6.105802917E-1,4.495451660E0,1.150643032E1
4.618361300E1,1.030232620E1,-6.385720825E-1,4.627477112E0,1.131190717E1
4.619356300E1,1.012539413E1,-7.940986633E-1,4.749473419E0,1.121212276E1
4.620351200E1,1.008048752E1,-1.034648438E0,4.756658478E0,1.119430774E1
4.621346200E1,1.005084915E1,-1.334474945E0,4.719535675E0,1.118366707E1
4.622341100E1,9.988129578E0,-1.650168457E0,4.631518707E0,1.113268853E1
4.623336100E1,9.909093933E0,-1.887574768E0,4.461472321E0,1.102986021E1
4.624331000E1,9.788594513E0,-2.075434113E0,4.370012512E0,1.091883779E1
4.625326000E1,9.596394196E0,-2.234253845E0,4.358935547E0,1.077418168E1
4.626320900E1,9.356892242E0,-2.391876068E0,4.358187103E0,1.059557919E1
4.627315900E1,9.135802002E0,-2.575993195E0,4.312082977E0,1.042557810E1
4.628310800E1,8.993597717E0,-2.733166351E0,4.195026398E0,1.029335925E1
4.629305800E1,8.890611877E0,-2.835703125E0,4.032464447E0,1.016587238E1
4.630300700E1,8.738079071E0,-2.891237640E0,3.885021057E0,9.990328801E0
4.631295700E1,8.561296692E0,-2.910996552E0,3.766168213E0,9.795597224E0
4.632290600E1,8.431516571E0,-2.878065033E0,3.686982880E0,9.641969341E0
4.633285600E1,8.347092133E0,-2.836900635E0,3.632047119E0,9.534868565E0
4.634280500E1,8.295000458E0,-2.802472229E0,3.555556183E0,9.450019204E0
4.635275500E1,8.282127228E0,-2.756817169E0,3.510649567E0,9.408418183E0
4.636270400E1,8.350235596E0,-2.688858490E0,3.455863495E0,9.428647145E0
4.637265400E1,8.490194550E0,-2.613265686E0,3.350482635E0,9.494118965E0
4.638260300E1,8.575217743E0,-2.486479340E0,3.274440765E0,9.509936970E0
4.639255300E1,8.538394318E0,-2.308050385E0,3.234024811E0,9.417546951E0
4.640250300E1,8.367599487E0,-2.108066254E0,3.259322205E0,9.224090510E0
4.641245200E1,8.102949829E0,-1.920206909E0,3.326382751E0,8.967151873E0
4.642240200E1,7.837851105E0,-1.774559784E0,3.386707306E0,8.720708615E0
4.643235100E1,7.670199738E0,-1.714384918E0,3.461102600E0,8.587800118E0
4.644230100E1,7.640711060E0,-1.779050446E0,3.495830383E0,8.588731923E0
4.645225000E1,7.733069000E0,-1.888173523E0,3.441044312E0,8.672158980E0
4.646220000E1,7.914791107E0,-1.999392242E0,3.342249756E0,8.821117902E0
4.647214900E1,8.045768738E0,-2.076332245E0,3.317401428E0,8.947105812E0
4.648209900E1,8.076754303E0,-2.097737732E0,3.323538666E0,8.982225388E0
4.649204800E1,8.068371735E0,-2.069296875E0,3.281176758E0,8.952470772E0
4.650199800E1,8.026458893E0,-1.955683136E0,3.189417572E0,8.855570187E0
4.651194700E1,8.037835236E0,-1.824855194E0,3.105741577E0,8.808094147E0
4.652189700E1,7.963290253E0,-1.712888031E0,3.136128387E0,8.728303290E0
4.653184600E1,7.764952698E0,-1.561103668E0,3.261567535E0,8.565591506E0
4.654179600E1,7.529791718E0,-1.422491913E0,3.376378784E0,8.373839039E0
4.655174500E1,7.401209106E0,-1.347946930E0,3.441942444E0,8.272957449E0
4.656169500E1,7.525450745E0,-1.227447510E0,3.410208435E0,8.352757501E0
4.657164400E1,7.883805542E0,-1.144070892E0,3.298390961E0,8.622219608E0
4.658159400E1,8.485554199E0,-1.354982300E0,3.434757385E0,9.254089118E0
4.659154300E1,9.067843323E0,-1.599723358E0,3.564986572E0,9.873906350E0
4.660149300E1,9.331145782E0,-1.643881531E0,3.309916992E0,1.003634289E1
4.661144200E1,9.265881500E0,-1.617835693E0,2.921175385E0,9.849224230E0
4.662139200E1,8.915460205E0,-1.541045380E0,2.794538727E0,9.469408547E0
4.663134100E1,8.779542847E0,-1.287921753E0,2.511926422E0,9.222195476E0
4.664129100E1,8.670120392E0,-9.957293701E-1,1.992805939E0,8.951745087E0
4.665124000E1,8.547824707E0,-9.346563721E-1,1.819167023E0,8.789098840E0
4.666119000E1,8.639733582E0,-9.428892517E-1,2.367327118E0,9.007678624E0
4.667113900E1,8.897198181E0,-8.897497559E-1,3.450774078E0,9.584343057E0
4.668108900E1,9.042695618E0,-8.521778870E-1,4.804708557E0,1.027529929E1
4.669103712E1,9.077722778E0,-9.024732971E-1,4.985532532E0,1.039591475E1
4.670098712E1,9.018895111E0,-9.737251282E-1,4.432133331E0,1.009615845E1
4.671093613E1,9.012907562E0,-9.322613525E-1,3.957769775E0,9.887646613E0
4.672088612E1,9.156159668E0,-8.798703003E-1,3.951782227E0,1.001129434E1
4.673083512E1,9.372310181E0,-8.402027893E-1,4.112847290E0,1.026945236E1
4.674078513E1,9.560319214E0,-7.961943054E-1,4.106710052E0,1.043545381E1
4.675073413E1,9.673483887E0,-7.144642639E-1,3.941004639E0,1.046987427E1
4.676068412E1,9.808503113E0,-6.268963623E-1,3.822600861E0,1.054571049E1
4.677063413E1,1.006686584E1,-6.390211487E-1,3.829486542E0,1.078958308E1
4.678058313E1,1.037776932E1,-8.557704163E-1,3.988755341E0,1.115081200E1
4.679053312E1,1.079076050E1,-1.200802917E0,4.269870758E0,1.166680059E1
4.680048212E1,1.121527771E1,-1.465302887E0,4.539909210E0,1.218771276E1
4.681043212E1,1.160327087E1,-1.552272034E0,4.743934937E0,1.263132464E1
