"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.877969708E0,-1.450393890E1,-4.089346161E0,-1.176553345E-1,1.506986525E1
2.887910708E0,-1.454869583E1,-3.998335419E0,5.942642212E-2,1.508823277E1
2.897852708E0,-1.458417206E1,-3.753744049E0,1.230441284E-1,1.506000693E1
2.907794708E0,-1.462683334E1,-3.275787964E0,1.661544800E-2,1.498917331E1
2.917736708E0,-1.456411377E1,-2.563119965E0,-2.061213684E-1,1.478937050E1
2.927678708E0,-1.446442108E1,-1.801803131E0,-4.751119995E-1,1.458395362E1
2.937620708E0,-1.447430054E1,-1.229094086E0,-8.080197144E-1,1.454884683E1
2.947562708E0,-1.457713669E1,-8.936416626E-1,-1.163231049E0,1.465075479E1
2.957504708E0,-1.448567688E1,-7.455995178E-1,-1.325493622E0,1.456529048E1
2.967446708E0,-1.420815399E1,-7.620652771E-1,-1.312021637E0,1.428893922E1
2.977388708E0,-1.369606888E1,-8.816665649E-1,-1.280287628E0,1.378400432E1
2.987330708E0,-1.301049454E1,-1.089135132E0,-1.406325531E0,1.313152447E1
2.997272708E0,-1.230186813E1,-1.317410431E0,-1.563498688E0,1.247060776E1
3.007214708E0,-1.168904251E1,-1.547931061E0,-1.735491028E0,1.191812630E1
3.017156708E0,-1.113414642E1,-1.803300018E0,-1.853146362E0,1.143045314E1
3.027098708E0,-1.065199905E1,-2.104324036E0,-1.880838776E0,1.101956524E1
3.037040708E0,-1.022852966E1,-2.377805328E0,-1.758393402E0,1.064747503E1
3.046982708E0,-9.750274200E0,-2.594853973E0,-1.541644135E0,1.020675172E1
3.056924708E0,-9.352251892E0,-2.763403473E0,-1.302740936E0,9.838604990E0
3.066866708E0,-9.016350403E0,-2.764451294E0,-1.038540344E0,9.487640992E0
3.076808708E0,-8.785380707E0,-2.734214172E0,-8.657995605E-1,9.241669231E0
3.086750708E0,-8.604407043E0,-2.707120514E0,-8.002359009E-1,9.055644623E0
3.096692708E0,-8.444838867E0,-2.652035065E0,-7.984396362E-1,8.887412409E0
3.106634708E0,-8.330626373E0,-2.672692108E0,-8.551716614E-1,8.790559564E0
3.116576708E0,-8.285719757E0,-2.757715302E0,-9.015751648E-1,8.779008108E0
