"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.759435008E1,5.369379318E1,-2.920262283E1,-1.373558670E1,6.264569378E1
1.760431708E1,3.167563019E1,-1.958392502E1,-1.469449265E1,4.003503192E1
1.761428408E1,2.334635101E1,-1.425126434E1,-1.711331268E1,3.226478129E1
1.762425108E1,1.308009979E1,-9.895771637E0,-1.871183853E1,2.488268892E1
1.763421808E1,6.880891113E0,-4.434827728E0,-1.224768082E1,1.473160021E1
1.764418508E1,1.395098877E1,-3.101999359E0,-7.643854523E0,1.620743655E1
1.765415108E1,1.817804855E1,-5.061275024E0,-6.655609589E0,2.000887536E1
1.766411808E1,1.670825500E1,-6.756499786E0,-3.146606598E0,1.829527829E1
1.767408508E1,1.165446442E1,-7.354955292E0,1.184636536E0,1.383203788E1
1.768405208E1,7.579188995E0,-7.561974792E0,2.471211090E0,1.098792304E1
1.769401908E1,5.487887878E0,-7.102729797E0,2.750829620E0,9.387904321E0
1.770398508E1,3.173550568E0,-5.951324158E0,2.790646820E0,7.299136395E0
1.771395208E1,1.477727051E0,-4.821773071E0,3.301384735E0,6.027629215E0
1.772391908E1,-8.726852417E-2,-3.994892578E0,4.113446045E0,5.734738082E0
1.773388608E1,-1.396296387E0,-3.081492004E0,4.715194702E0,5.803300583E0
1.774385308E1,-1.935475159E0,-2.050735474E0,5.619164886E0,6.287017902E0
1.775382008E1,-2.314636688E0,-1.157393188E0,7.393724670E0,7.833534738E0
1.776378608E1,-2.171234894E0,2.796185303E-1,1.009740234E1,1.033198827E1
1.777375308E1,-2.221230927E0,3.097059631E0,1.356149872E1,1.408686951E1
1.778372008E1,-3.583398285E0,8.582552490E0,1.224363922E1,1.537555371E1
1.779368708E1,-2.995720367E0,2.919019867E1,1.012240036E1,3.104037738E1
1.780365408E1,-1.703652237E1,8.728798370E0,1.622520950E1,2.509367328E1
1.781362108E1,-1.628418686E1,-2.008672943E0,1.280048126E1,2.081013765E1
1.782358708E1,-1.263986526E1,-1.136436768E0,9.870474243E0,1.607743587E1
1.783355408E1,-1.062939606E1,-1.335223389E-1,6.896309052E0,1.267126542E1
1.784352108E1,-9.124725037E0,7.780819702E-1,3.815116425E0,9.920742506E0
1.785348808E1,-6.960525513E0,1.303788757E0,6.503974915E-1,7.111385057E0
1.786345508E1,-5.258265381E0,1.509610748E0,-8.964857483E-1,5.543641955E0
1.787342108E1,-3.831582184E0,1.443448334E0,-1.389410706E0,4.323774651E0
1.788338808E1,-2.773881683E0,1.288221130E0,-1.658101959E0,3.478970448E0
1.789335508E1,-2.134860535E0,1.101858673E0,-1.795216827E0,2.999087444E0
1.790332208E1,-1.598825226E0,9.219328308E-1,-1.975741425E0,2.703656122E0
1.791328908E1,-1.124012604E0,7.093748474E-1,-2.082170105E0,2.470232652E0
1.792325608E1,-6.664141846E-1,4.191284180E-1,-2.056124268E0,2.201686513E0
1.793322208E1,-2.570155334E-1,1.249900818E-1,-1.850451965E0,1.872392048E0
1.794318908E1,2.694396973E-3,-1.288819885E-1,-1.820813599E0,1.825371192E0
1.795315608E1,2.448907471E-1,-2.962339783E-1,-2.058070221E0,2.093652092E0
1.796312308E1,6.388714600E-1,-3.640429688E-1,-1.943558350E0,2.078004592E0
1.797309008E1,9.398954773E-1,-4.099974060E-1,-1.703158264E0,1.988026522E0
1.798305708E1,1.123713226E0,-4.864883423E-1,-1.671723633E0,2.072211916E0
1.799302308E1,1.192869415E0,-5.426216125E-1,-1.645827484E0,2.103835489E0
1.800299008E1,1.223106537E0,-5.857319641E-1,-1.618584137E0,2.111607478E0
1.801295708E1,1.234333191E0,-6.406677246E-1,-1.552870789E0,2.084572197E0
1.802292408E1,1.191971283E0,-7.237449646E-1,-1.315614166E0,1.917144478E0
1.803289108E1,1.201102295E0,-7.716453552E-1,-9.737251282E-1,1.728069415E0
1.804285708E1,1.150956573E0,-6.996450806E-1,-8.381071472E-1,1.586388308E0
1.805282408E1,1.120569763E0,-6.093827820E-1,-6.780899048E-1,1.444586407E0
1.806279108E1,1.028511200E0,-4.935237122E-1,-6.084846497E-1,1.292924790E0
1.807275808E1,8.132588196E-1,-5.019062805E-1,-4.836442566E-1,1.071079637E0
1.808272508E1,5.794450378E-1,-5.815406799E-1,-3.421884155E-1,8.894037475E-1
1.809269208E1,3.194357300E-1,-6.590794373E-1,-1.972897339E-1,7.585170593E-1
1.810265808E1,2.570155334E-1,-9.105564880E-1,4.571493530E-1,1.050788101E0
1.811262508E1,1.054706726E0,-2.071242828E0,2.624642029E0,3.505880619E0
1.812259208E1,4.902455292E0,-5.710924072E0,6.754703522E0,1.011309751E1
1.813255908E1,3.138493469E1,-2.108844635E1,1.694191910E1,4.143386680E1
1.814252608E1,7.298702271E1,-5.126030365E1,2.591770386E1,9.287869286E1
1.815249208E1,6.793068741E1,-6.932653473E1,2.190305237E1,9.950120809E1
1.816245908E1,5.919440460E1,-6.251509918E1,1.907797714E1,8.818210915E1
1.817242608E1,6.581393921E1,-4.307577347E1,1.188438629E1,7.955020736E1
1.818239308E1,5.219481033E1,-2.273741730E1,-2.698887634E0,5.699624870E1
1.819236008E1,3.818394608E1,-1.140403519E1,-1.385848114E1,4.219150692E1
1.820232608E1,3.021556641E1,-8.243208160E0,-2.249342468E1,3.856014896E1
1.821229308E1,2.793460968E1,-9.500294037E0,-1.858415405E1,3.487074399E1
1.822226008E1,2.643921936E1,-1.067340454E1,-1.160431870E1,3.078334123E1
1.823222708E1,2.572280914E1,-1.022029678E1,-4.922962646E0,2.811321643E1
1.824219408E1,2.513393372E1,-9.190438385E0,-1.869312744E0,2.682672384E1
1.825216108E1,2.096839600E1,-7.842790833E0,5.119354248E-2,2.238717533E1
1.826212708E1,1.660541885E1,-6.974895630E0,1.505419464E0,1.807361038E1
1.827209408E1,1.249811005E1,-6.214925995E0,1.827998657E0,1.407727385E1
1.828206108E1,8.656049652E0,-5.448819122E0,1.886077881E0,1.040067859E1
1.829202808E1,5.129233704E0,-5.147645416E0,1.921853485E0,7.516702238E0
1.830199508E1,2.596799927E0,-4.850513306E0,2.102228394E0,5.889839846E0
1.831196108E1,5.207670593E-1,-4.372108154E0,2.784509583E0,5.209608590E0
1.832192808E1,-1.173110504E0,-3.947890320E0,3.468736725E0,5.384622614E0
1.833189508E1,-2.445165253E0,-3.292852478E0,3.934418335E0,5.683428383E0
1.834186208E1,-3.184477844E0,-2.283052368E0,4.082460480E0,5.658596189E0
1.835182908E1,-3.897894287E0,-1.590143280E0,4.296066284E0,6.014841730E0
1.836179608E1,-4.394860840E0,-1.023870850E0,4.838238831E0,6.616016044E0
1.837176208E1,-5.240003357E0,9.456584930E0,1.105900269E0,1.086773431E1
1.838172908E1,-6.755002899E0,1.426907730E1,1.157527908E1,1.957610066E1
1.839169608E1,-7.956105194E0,3.882476349E0,1.248688339E1,1.530671386E1
1.840166308E1,-9.424551544E0,4.748724976E0,1.010578491E1,1.461162035E1
1.841163008E1,-1.135104538E1,6.710844727E0,8.992400208E0,1.596073086E1
1.842159708E1,-1.270108795E1,6.178851013E0,7.943531342E0,1.620479945E1
1.843156308E1,-1.180924255E1,4.221670990E0,7.664361877E0,1.469772631E1
1.844153008E1,-9.059460754E0,2.183060303E0,5.941594391E0,1.105179286E1
1.845149708E1,-6.769822083E0,9.578581238E-1,3.981270905E0,7.911921463E0
1.846146408E1,-5.073100433E0,4.810995483E-1,2.857258301E0,5.842236710E0
1.847143108E1,-3.529510345E0,1.043330383E-1,1.634900208E0,3.891173004E0
1.848139708E1,-2.363435211E0,-2.080673218E-2,3.385958862E-1,2.387657030E0
1.849136408E1,-1.580862579E0,-8.128097534E-2,-6.743476868E-1,1.720603933E0
1.850133108E1,-9.132508850E-1,-1.432521057E-1,-1.360071716E0,1.644488802E0
1.851129808E1,-3.306623840E-1,-2.342628479E-1,-1.799408112E0,1.844474518E0
1.852126508E1,1.248403931E-1,-2.510279846E-1,-1.910626831E0,1.931086497E0
1.853123208E1,5.102888489E-1,-3.547622681E-1,-1.816622314E0,1.919991565E0
1.854119808E1,7.720944214E-1,-5.075944519E-1,-1.673370209E0,1.911530742E0
1.855116508E1,9.707313538E-1,-6.252497864E-1,-1.484013977E0,1.880306927E0
1.856113208E1,1.063388672E0,-6.795867920E-1,-1.327888641E0,1.831917553E0
1.857109908E1,1.061143341E0,-5.966592407E-1,-1.257984009E0,1.750585961E0
1.858106608E1,1.016386414E0,-4.658312988E-1,-1.209185486E0,1.646866625E0
1.859103208E1,9.184899902E-1,-3.390449524E-1,-1.167572021E0,1.523745309E0
1.860099908E1,8.560697937E-1,-2.531236267E-1,-1.050216064E0,1.378361652E0
1.861096608E1,7.327262878E-1,-2.188449097E-1,-8.758287048E-1,1.162693781E0
1.862093308E1,5.665718079E-1,-1.886077881E-1,-6.668632507E-1,8.951441819E-1
1.863090008E1,4.477189636E-1,-1.335223389E-1,-5.499563599E-1,7.216179620E-1
1.864086708E1,4.336482239E-1,-1.136137390E-1,-4.489164734E-1,6.344169479E-1
1.865083308E1,4.005670166E-1,-1.167572021E-1,-4.308041382E-1,5.997319272E-1
1.866080008E1,3.826043701E-1,-1.420545959E-1,-4.128414917E-1,5.805202060E-1
1.867076708E1,3.996688843E-1,-2.149530029E-1,-3.632945251E-1,5.813113817E-1
1.868073408E1,3.101550293E-1,-3.344046021E-1,-2.534230042E-1,5.217717883E-1
1.869070108E1,2.888992310E-1,-6.171665955E-1,3.909869385E-1,7.856386945E-1
1.870066708E1,6.953041077E-1,-1.392703857E0,1.952839050E0,2.497329012E0
1.871063408E1,2.180814972E0,-3.523672485E0,4.791086884E0,6.334566698E0
1.872060108E1,1.405996216E1,-1.208661575E1,1.066442322E1,2.138922015E1
1.873056808E1,5.925098694E1,-3.407648758E1,1.617700974E1,7.023946258E1
1.874053508E1,8.455481735E1,-5.875027817E1,2.149844376E1,1.051822010E2
1.875050108E1,6.544211243E1,-5.727300018E1,2.202684494E1,8.971091643E1
1.876046808E1,6.625177872E1,-4.139177536E1,1.261561569E1,7.913110014E1
1.877043508E1,5.553720978E1,-2.346984421E1,-1.182391205E0,6.030433903E1
1.878040208E1,3.791420700E1,-1.230935257E1,-1.558588898E1,4.280101854E1
1.879036908E1,3.083348145E1,-8.770860901E0,-2.869637558E1,4.302456915E1
1.880033608E1,2.391097687E1,-8.258626099E0,-2.905428131E1,3.852390144E1
1.881030208E1,2.557192291E1,-9.599986725E0,-2.203477844E1,3.509436490E1
1.882026908E1,3.098017639E1,-1.169937103E1,-9.993218994E0,3.459062066E1
1.883023608E1,2.989523254E1,-1.183244431E1,-4.292623444E0,3.243698943E1
1.884020308E1,2.581411926E1,-1.031400192E1,-5.981561279E-1,2.780476901E1
1.885017008E1,2.083412521E1,-8.945098572E0,1.513203278E0,2.272367369E1
1.886013608E1,1.592014389E1,-7.541916504E0,1.183139648E0,1.765591418E1
1.887010308E1,1.170925049E1,-5.946683807E0,9.095086670E-1,1.316422430E1
1.888007008E1,8.324938202E0,-4.702022095E0,9.972262573E-1,9.612911528E0
1.889003708E1,5.461991730E0,-3.651955719E0,1.386416931E0,6.715079012E0
1.890000408E1,3.309018860E0,-2.883304138E0,1.882485352E0,4.775646518E0
1.890997008E1,1.306183777E0,-2.420616302E0,2.346670074E0,3.615571847E0
1.891993708E1,-5.165757751E-1,-2.020198975E0,2.653681641E0,3.374919359E0
1.892990408E1,-2.060016174E0,-1.648821259E0,2.898722076E0,3.919804569E0
1.893987108E1,-3.585344238E0,-1.225950623E0,3.240760803E0,4.985998277E0
1.894983808E1,-4.322860565E0,-1.100212097E-1,4.862189026E0,6.506927866E0
1.895980508E1,-4.835095367E0,1.098864899E0,4.865182800E0,6.946629036E0
1.896977108E1,-4.204456787E0,2.738555145E0,3.038381653E0,5.865910349E0
1.897973808E1,-5.085674286E0,2.305954742E0,8.925489349E0,1.052833654E1
1.898970508E1,-5.691165161E0,3.501219177E-1,1.360775253E1,1.475407995E1
1.899967208E1,-5.974675598E0,2.474354553E0,1.472323288E1,1.608081980E1
1.900963908E1,-7.216044159E0,7.431895294E0,1.522633667E1,1.841590859E1
1.901960508E1,-1.011566437E1,7.399712219E0,1.223825043E1,1.751733941E1
1.902957208E1,-1.179472275E1,6.595883789E0,9.886790314E0,1.674424649E1
1.903953908E1,-1.115615067E1,4.573140106E0,6.023474121E0,1.347796530E1
1.904950608E1,-8.557255096E0,2.972668304E0,2.395618286E0,9.370291277E0
1.905947308E1,-6.179898834E0,2.195933533E0,2.475851440E-1,6.563122129E0
1.906944008E1,-4.284240875E0,2.089355164E0,-9.345066833E-1,4.857306622E0
1.907940608E1,-2.753374329E0,2.007325745E0,-1.739382935E0,3.825686844E0
1.908937308E1,-1.760938110E0,1.789079590E0,-2.886297913E0,3.825235215E0
1.909934008E1,-1.027164001E0,1.554667053E0,-3.424877930E0,3.898954266E0
1.910930708E1,-3.134481812E-1,1.234033813E0,-3.135978699E0,3.384590317E0
1.911927408E1,1.496887207E-1,8.294252014E-1,-2.421065369E0,2.563573755E0
1.912924008E1,4.427792358E-1,4.228706360E-1,-1.615889740E0,1.727996724E0
1.913920708E1,6.477030945E-1,8.352630615E-2,-1.065634003E0,1.249828696E0
1.914917408E1,8.427474976E-1,-7.229965210E-2,-8.337661743E-1,1.187693823E0
1.915914108E1,1.017883301E0,-1.133143616E-1,-8.875044250E-1,1.355208716E0
1.916910808E1,1.022523651E0,-1.824705505E-1,-1.052611084E0,1.478796880E0
1.917907408E1,9.868977356E-1,-1.951940918E-1,-1.068178711E0,1.467335556E0
1.918904108E1,9.815089417E-1,-2.139051819E-1,-1.046324158E0,1.450485944E0
1.919900808E1,9.533674622E-1,-1.713935852E-1,-9.547146606E-1,1.360060794E0
1.920897508E1,9.593550110E-1,-1.151106262E-1,-8.824150085E-1,1.308536870E0
1.921894208E1,9.327104187E-1,-1.062789917E-1,-8.843609619E-1,1.289704718E0
1.922890808E1,8.535250854E-1,-1.176553345E-1,-7.879614258E-1,1.167574862E0
1.923887508E1,7.032376099E-1,-1.576222229E-1,-6.273454285E-1,9.554842687E-1
1.924884208E1,5.023553467E-1,-1.734892273E-1,-5.008584595E-1,7.302866579E-1
1.925880908E1,4.131408691E-1,-2.179467773E-1,-4.080514526E-1,6.202355710E-1
1.926877608E1,2.918930054E-1,-3.456312561E-1,-1.293310547E-1,4.705199395E-1
1.927874308E1,9.759704590E-2,-5.941145325E-1,4.619393921E-1,7.588710451E-1
1.928870908E1,8.981323242E-3,-9.705816650E-1,1.024020538E0,1.410931428E0
1.929867608E1,2.725831604E-1,-1.585502930E0,1.927242279E0,2.510454923E0
1.930864308E1,1.492097168E0,-3.118165741E0,4.466711426E0,5.648081312E0
1.931861008E1,7.350614319E0,-6.994205475E0,9.223669281E0,1.371227611E1
1.932857708E1,5.465404633E1,-2.964270767E1,1.590936630E1,6.417836734E1
1.933854308E1,9.212906662E1,-6.823126236E1,2.171908493E1,1.166832838E2
1.934851008E1,6.051091690E1,-6.064309204E1,2.430151474E1,8.904897133E1
1.935847708E1,7.283329239E1,-4.611819672E1,1.518966293E1,8.753457836E1
1.936844408E1,7.103044144E1,-3.129107986E1,9.699829102E-1,7.762342531E1
1.937841108E1,4.494508621E1,-1.338037537E1,-1.124985580E1,4.822503992E1
1.938837708E1,3.074426697E1,-6.622079315E0,-2.600078110E1,4.080566754E1
1.939834408E1,2.256811935E1,-4.341122589E0,-3.767590256E1,4.413206306E1
1.940831108E1,1.574635529E1,-4.730163574E0,-2.763493286E1,3.215605179E1
1.941827808E1,2.208806763E1,-6.078260193E0,-1.115809662E1,2.548197596E1
1.942824508E1,2.760709076E1,-7.423961792E0,-5.249882812E0,2.906592401E1
1.943821104E1,2.522284882E1,-8.517737274E0,-1.665586395E0,2.667429715E1
1.944817804E1,1.961027023E1,-9.016500092E0,1.767823792E-1,2.158451353E1
1.945814504E1,1.500659363E1,-8.922196198E0,1.519340515E-1,1.745928181E1
1.946811204E1,1.116228790E1,-7.843988342E0,-2.469863892E-2,1.364277957E1
1.947807904E1,7.845934296E0,-6.513405304E0,2.881507874E-1,1.020128249E1
1.948804504E1,4.716242523E0,-5.600902863E0,7.444020081E-1,7.359836327E0
1.949801204E1,2.778671722E0,-4.674479370E0,1.191222839E0,5.566936840E0
1.950797904E1,9.828561401E-1,-3.889960785E0,1.429078217E0,4.259115595E0
1.951794604E1,-1.008752289E0,-3.191213837E0,1.761387177E0,3.782051258E0
1.952791304E1,-2.548600159E0,-2.456391907E0,2.497107239E0,4.331832006E0
1.953788004E1,-3.782633972E0,-1.729952545E0,3.690126343E0,5.560403583E0
1.954784604E1,-5.192701721E0,-1.473984833E0,5.259762268E0,7.536702301E0
1.955781304E1,-6.128106537E0,-1.475631409E0,6.348298645E0,8.946064692E0
1.956778004E1,-5.655838623E0,-1.140328674E0,6.564149780E0,8.739389129E0
1.957774704E1,-4.357887726E0,3.170407104E-1,6.353687439E0,7.711098775E0
1.958771404E1,-3.999532928E0,6.601721649E0,7.218439178E0,1.056810563E1
1.959768004E1,-5.131778412E0,1.142738663E1,1.239572296E1,1.762311728E1
1.960764704E1,-7.553592224E0,6.852450256E0,1.420366333E1,1.748590524E1
1.961761404E1,-1.062909668E1,6.686744843E0,1.408810364E1,1.887233205E1
1.962758104E1,-1.208452011E1,6.736441498E0,8.749305725E0,1.636965550E1
1.963754804E1,-1.118983063E1,6.014492798E0,3.629951477E0,1.321222846E1
1.964751404E1,-9.291029205E0,4.927004242E0,6.472540283E-1,1.053648576E1
1.965748104E1,-7.530989227E0,3.851191406E0,-2.093247070E0,8.713733832E0
1.966744804E1,-4.803810425E0,3.239862671E0,-2.363884277E0,6.257895301E0
1.967741504E1,-2.496658173E0,2.977458344E0,-2.086062012E0,4.410239782E0
1.968738204E1,-1.319955139E0,2.725981293E0,-1.938319244E0,3.595877789E0
1.969734904E1,-6.661148071E-1,2.329156494E0,-1.871109009E0,3.061001116E0
1.970731504E1,-3.751199341E-1,1.735191650E0,-1.869013367E0,2.577754060E0
1.971728204E1,8.083190918E-3,1.122066650E0,-1.658401337E0,2.002347098E0
1.972724904E1,5.927673340E-1,7.026388550E-1,-1.298549652E0,1.591007754E0
1.973721604E1,1.167422333E0,4.855902100E-1,-1.252146149E0,1.779478219E0
1.974718304E1,1.517693939E0,2.065704346E-1,-1.556014252E0,2.183402526E0
1.975714904E1,1.822609863E0,6.481521606E-2,-1.890568542E0,2.626853087E0
1.976711604E1,1.875000916E0,-5.688171387E-2,-1.837129669E0,2.625625522E0
1.977708304E1,1.668580170E0,-7.319778442E-2,-1.582359467E0,2.300734487E0
1.978705004E1,1.561103668E0,-5.837860107E-2,-1.393751678E0,2.093560714E0
1.979701704E1,1.391805725E0,-1.001417542E-1,-1.276246033E0,1.891019694E0
1.980698304E1,1.282083893E0,-1.420545959E-1,-1.111289062E0,1.702610348E0
1.981695004E1,1.269510040E0,-2.180964661E-1,-9.027726746E-1,1.572965452E0
1.982691704E1,1.264270935E0,-2.772235107E-1,-7.039860535E-1,1.473373760E0
1.983688404E1,1.244212646E0,-3.231779480E-1,-4.776567078E-1,1.371373409E0
1.984685104E1,1.099912720E0,-3.516188049E-1,-1.630110168E-1,1.166197396E0
1.985681704E1,9.027726746E-1,-3.835025024E-1,1.981878662E-1,1.000675323E0
1.986678404E1,6.864724731E-1,-4.299060059E-1,4.147874451E-1,9.100067334E-1
1.987675104E1,4.878355408E-1,-4.581971741E-1,4.969665527E-1,8.336089729E-1
1.988671804E1,3.291654968E-1,-5.228627014E-1,7.646099854E-1,9.830380250E-1
1.989668504E1,8.158035278E-1,-1.583107910E0,3.173700256E0,3.639249836E0
1.990665104E1,6.093528442E0,-5.419629822E0,7.316335602E0,1.095592273E1
1.991661804E1,3.228276764E1,-2.070569229E1,1.832085159E1,4.250360435E1
1.992658504E1,6.291147491E1,-5.160398895E1,3.806763794E1,8.983301403E1
1.993655204E1,5.760665634E1,-6.173102966E1,3.368909317E1,9.090765577E1
1.994651904E1,6.243771011E1,-5.179020172E1,2.639985123E1,8.530911313E1
1.995648504E1,7.386928802E1,-4.029620361E1,1.537692352E1,8.553891229E1
1.996645204E1,5.531342514E1,-2.068443649E1,-1.848655701E-1,5.905467881E1
1.997641904E1,3.347279297E1,-9.589209137E0,-1.288325912E1,3.712625980E1
1.998638604E1,2.648532349E1,-7.691156158E0,-1.785786438E1,3.285619521E1
1.999635304E1,2.551264618E1,-8.287216644E0,-1.557196793E1,3.101708013E1
2.000631904E1,2.157328812E1,-8.026458893E0,-1.722078918E1,2.874693693E1
2.001628604E1,1.720656876E1,-6.599326630E0,-1.180744629E1,2.188682042E1
2.002625304E1,2.397040329E1,-7.412735138E0,-7.165898438E0,2.609365778E1
2.003622004E1,2.540247528E1,-8.534801788E0,-4.821324005E0,2.722817947E1
2.004618704E1,2.185425385E1,-8.279283142E0,-1.667682037E0,2.342938548E1
2.005615304E1,1.783196823E1,-8.318950653E0,2.719844055E-1,1.967887208E1
2.006612004E1,1.290226959E1,-8.633746033E0,6.935078430E-1,1.553998341E1
2.007608704E1,9.003177795E0,-8.314310303E0,8.563691711E-1,1.228488235E1
2.008605404E1,6.664740601E0,-7.276368713E0,9.764195251E-1,9.915528428E0
2.009602104E1,4.184398499E0,-6.264922028E0,1.857786713E0,7.759498069E0
2.010598704E1,2.151475983E0,-5.204826508E0,2.515219574E0,6.168095118E0
2.011595404E1,7.102729797E-1,-4.042942657E0,2.609074402E0,4.863860840E0
2.012592104E1,-2.667453003E-1,-3.021616516E0,2.646047516E0,4.025280969E0
2.013588804E1,-1.033151550E0,-2.041903839E0,2.787653046E0,3.606630410E0
2.014585504E1,-2.005828857E0,-1.286125488E0,3.021317139E0,3.847833862E0
2.015582104E1,-3.254532166E0,-9.533674622E-1,3.690575409E0,5.012108936E0
2.016578804E1,-4.103416901E0,-8.306227112E-1,4.304748230E0,6.004899805E0
2.017575504E1,-4.155059509E0,-5.481600952E-1,4.377496948E0,6.060320004E0
2.018572204E1,-3.681145020E0,1.311273193E-1,4.761149139E0,6.019681400E0
2.019568904E1,-3.338208160E0,1.260977783E0,5.656437378E0,6.687972974E0
2.020565604E1,-3.838318176E0,2.822530518E0,6.219117279E0,7.834333710E0
2.021562204E1,-4.714895325E0,4.613256683E0,8.942104797E0,1.111186813E1
2.022558904E1,-7.877069550E0,1.276231064E1,1.120210510E1,1.871929369E1
2.023555604E1,-1.046653473E1,1.177256882E1,1.196282318E1,1.978006229E1
2.024552304E1,-1.143322449E1,8.893755341E0,1.087249054E1,1.811155865E1
2.025549004E1,-9.838440857E0,6.546037445E0,6.039790192E0,1.327119400E1
2.026545604E1,-8.075556793E0,5.070106659E0,2.418969727E0,9.837276737E0
2.027542304E1,-7.134164429E0,3.831731873E0,1.238075409E0,8.192148800E0
2.028539004E1,-5.532195740E0,2.907703400E0,-4.444258118E-1,6.265576036E0
2.029535704E1,-4.042493591E0,2.618953857E0,-1.133143616E0,4.948200501E0
2.030532404E1,-2.510130157E0,2.521955566E0,-1.121018829E0,3.730642907E0
2.031529004E1,-1.073717194E0,2.023941193E0,-1.471589813E0,2.723009941E0
2.032525704E1,-4.342469788E-1,1.395547943E0,-1.604513397E0,2.170388846E0
2.033522404E1,-1.910028076E-1,8.418493652E-1,-1.661095734E0,1.872012677E0
2.034519104E1,1.559756470E-1,4.240681458E-1,-1.734143829E0,1.792042694E0
2.035515804E1,5.336402893E-1,2.311193848E-1,-1.648671570E0,1.748229411E0
2.036512404E1,9.895921326E-1,1.646575928E-1,-1.859283600E0,2.112661879E0
2.037509104E1,1.576521606E0,4.894821167E-2,-1.887724457E0,2.459943074E0
2.038505804E1,1.924697571E0,-1.377136230E-2,-1.821562042E0,2.650045030E0
2.039502504E1,2.035616913E0,-3.891906738E-3,-1.757944336E0,2.689631880E0
2.040499204E1,1.839973755E0,5.822891235E-2,-1.569186859E0,2.418933944E0
2.041495804E1,1.674717407E0,1.023870850E-1,-1.508263550E0,2.256107366E0
2.042492504E1,1.535656586E0,6.436614990E-2,-1.541793823E0,2.177042109E0
2.043489204E1,1.316212921E0,-2.724334717E-2,-1.546284485E0,2.030801409E0
2.044485946E1,1.177601166E0,-1.793270874E-1,-1.290765839E0,1.756410874E0
2.045482646E1,1.085542603E0,-3.462300110E-1,-1.000968475E0,1.516646251E0
2.046479246E1,9.172924805E-1,-4.824467468E-1,-7.295828247E-1,1.267466550E0
2.047475946E1,6.954537964E-1,-5.719606018E-1,-3.692820740E-1,9.732235936E-1
2.048472646E1,4.519102478E-1,-6.035449219E-1,4.790039062E-3,7.539975393E-1
2.049469346E1,3.556604004E-1,-5.801934814E-1,1.652563477E-1,7.003059737E-1
2.050466046E1,7.520361328E-1,-1.118324432E0,4.656816101E-1,1.425856670E0
2.051462646E1,4.072581024E0,-4.241280212E0,2.592758331E0,6.426256282E0
2.052459346E1,3.181214630E1,-1.780143173E1,1.405322617E1,3.906912835E1
2.053456046E1,8.496271912E1,-5.735278427E1,3.575330063E1,1.085647457E2
2.054452746E1,6.061405243E1,-6.910200165E1,4.160942276E1,1.008984343E2
2.055449446E1,5.492258789E1,-5.224211197E1,3.626987640E1,8.403114219E1
2.056446046E1,7.101577194E1,-3.655413528E1,2.061617844E1,8.248922041E1
2.057442746E1,5.489639236E1,-2.180141373E1,3.801494751E0,5.918924647E1
2.058439446E1,3.509137711E1,-1.140164017E1,-1.061876816E1,3.839479630E1
2.059436146E1,3.054143875E1,-8.750652924E0,-1.413450714E1,3.477265736E1
2.060432846E1,2.868230484E1,-9.760303345E0,-1.046683411E1,3.205452774E1
2.061429446E1,2.697600311E1,-1.124955643E1,-1.102487366E1,3.123787930E1
2.062426146E1,2.000664597E1,-8.310119019E0,-7.400011597E0,2.289288388E1
2.063422846E1,2.103231308E1,-7.845634918E0,-1.451082458E0,2.249483988E1
2.064419546E1,2.205214233E1,-7.898624725E0,6.060896301E-1,2.343187143E1
2.065416246E1,1.839494751E1,-6.344706116E0,1.447639618E0,1.951217697E1
2.066412846E1,1.343620926E1,-5.594915314E0,5.664221191E-1,1.456556318E1
2.067409546E1,9.697733459E0,-4.937931519E0,2.833607483E-1,1.088620665E1
2.068406246E1,6.301446075E0,-4.261188812E0,7.222480774E-1,7.641177594E0
2.069402946E1,3.449726257E0,-3.403472443E0,1.067430267E0,4.962221609E0
2.070399646E1,1.461410980E0,-2.519560547E0,1.367406464E0,3.217717800E0
2.071396246E1,1.463955688E-1,-1.858535156E0,1.688788147E0,2.515470134E0
2.072392946E1,-8.960366821E-1,-1.330583038E0,1.907932434E0,2.492697160E0
2.073389646E1,-1.748364258E0,-8.768765259E-1,2.370620270E0,3.073358177E0
2.074386346E1,-2.453547821E0,-6.544390869E-1,3.081941071E0,3.993312934E0
2.075383046E1,-3.394191742E0,-7.677534485E-1,4.045786743E0,5.336513217E0
2.076379646E1,-4.768483887E0,-9.343569946E-1,5.272036743E0,7.169786119E0
2.077376346E1,-6.226002960E0,-8.581654358E-1,6.389612732E0,8.962517037E0
2.078373046E1,-7.201823730E0,-3.580554199E-1,6.999743958E0,1.004942208E1
2.079369746E1,-6.961124268E0,1.083746338E0,7.068151703E0,9.979505283E0
2.080366446E1,-6.857090607E0,3.918401642E0,6.492448883E0,1.022376914E1
2.081363046E1,-6.997498627E0,8.116571503E0,8.286019135E0,1.354628484E1
2.082359746E1,-7.923023987E0,1.302666092E1,1.048808990E1,1.850589727E1
2.083356446E1,-9.125473480E0,1.039752823E1,1.056981995E1,1.740988091E1
2.084353146E1,-7.421716461E0,5.431455231E0,7.018904114E0,1.156925218E1
2.085349846E1,-6.539900208E0,4.186793518E0,4.801864471E0,9.130029413E0
